quilates,porcentaje profundidad,ancho superior,price
0.3,61.6,57.0,814
1.04,62.5,57.0,6589
1.2,61.4,58.0,6130
1.36,62.0,59.0,7592
0.7,61.3,61.0,2275
0.5,64.1,56.0,1791
2.01,61.0,54.0,16922
1.06,59.3,60.0,6062
0.35,61.5,57.0,706
1.07,61.8,63.0,3296
0.3,61.6,56.0,838
1.02,62.8,55.0,4964
1.52,62.3,60.0,4345
0.51,60.6,57.0,1583
1.2,62.6,61.0,4250
0.54,62.4,56.0,1637
1.0,58.7,61.0,3769
1.24,62.3,57.0,8799
0.9,60.3,56.0,3780
1.01,62.1,59.0,4418
0.39,57.8,58.0,1082
0.31,62.9,59.0,802
0.48,61.1,61.0,1170
0.7,62.4,56.0,2398
1.09,59.9,59.0,10111
0.9,60.4,61.0,3114
0.7,61.6,57.0,1826
0.41,59.6,60.0,621
0.32,61.7,57.0,720
1.03,60.9,57.0,4101
0.37,60.2,60.0,624
1.64,63.1,60.0,8954
1.41,62.7,56.0,11644
1.0,64.5,58.0,5161
1.87,62.3,57.0,9955
0.63,62.1,54.0,1423
0.71,63.1,58.0,2450
1.1,59.8,61.0,3678
0.34,61.0,55.0,637
0.32,62.8,58.0,576
0.42,61.9,55.0,1102
1.01,63.5,60.0,4672
0.34,61.7,60.0,686
1.07,61.0,55.0,4604
2.28,61.6,58.0,17673
1.22,62.2,58.0,5721
2.13,59.2,58.0,16062
1.3,62.5,59.0,7092
0.32,62.1,54.0,1008
0.3,63.0,55.0,675
0.37,61.5,56.0,1041
1.01,63.3,59.0,4899
1.3,62.0,57.0,11175
1.34,63.0,57.0,6237
1.14,59.3,59.0,5458
0.71,61.8,57.0,2630
0.33,62.7,59.0,741
0.71,61.5,56.2,2564
0.34,61.5,53.0,803
0.67,63.8,60.0,1990
0.9,62.0,62.0,4187
1.26,59.6,57.0,6738
1.5,61.8,56.0,13377
0.58,62.4,58.0,1600
0.34,63.3,57.0,556
0.32,61.0,57.0,521
0.4,62.7,58.0,855
0.52,60.4,56.0,1432
0.37,62.3,56.0,874
0.41,63.0,53.0,744
1.51,62.9,58.0,9841
0.37,61.1,57.0,746
0.3,60.4,59.0,911
0.5,62.9,58.0,1569
0.36,61.5,56.0,600
0.28,58.7,60.0,780
1.1,62.0,56.0,4897
0.55,60.7,56.0,2259
2.04,61.5,58.0,17327
2.15,61.7,55.0,14388
2.01,63.4,57.0,11566
0.32,62.5,56.0,645
0.75,61.8,55.0,2871
0.59,63.4,56.0,1376
0.9,63.4,59.0,3605
1.56,62.4,60.0,10090
1.01,63.9,58.0,3737
0.79,62.8,55.0,2633
1.72,61.7,58.0,8324
1.07,58.2,58.0,4319
1.02,61.4,60.0,3455
0.45,61.8,57.0,1181
1.5,58.7,60.0,5902
0.35,61.9,58.0,906
1.15,62.9,58.0,6831
1.12,60.2,59.0,4852
1.4,60.8,57.0,15134
0.71,62.1,54.0,2780
0.31,59.1,59.0,544
0.31,59.6,58.0,537
0.54,61.9,55.0,1847
0.4,59.3,59.0,900
0.3,60.1,55.0,432
1.01,60.9,59.0,6968
1.28,62.8,57.0,5795
0.73,62.5,58.0,1395
1.11,61.9,57.0,10602
0.32,61.3,54.0,918
2.34,62.4,55.0,11221
1.01,58.8,58.0,3610
0.62,62.0,54.0,2406
1.07,59.4,57.0,5436
0.33,61.7,54.0,838
0.72,61.4,57.0,2484
0.44,61.6,56.0,911
2.18,61.9,60.0,18003
2.65,62.0,61.0,16314
1.13,62.7,55.0,4661
0.74,61.4,56.0,3842
0.33,61.7,56.0,666
1.5,60.0,62.0,11220
0.79,63.2,59.0,2663
0.52,59.8,55.0,2426
0.31,62.1,58.0,695
0.34,61.6,58.0,775
1.03,58.9,57.0,4873
1.04,62.2,57.0,4770
1.61,61.3,59.0,11220
1.01,60.5,57.0,4955
1.01,61.2,56.0,5664
0.4,63.2,56.0,765
0.7,62.1,58.0,2513
0.31,61.9,55.0,789
0.7,56.7,63.0,2187
0.52,61.5,55.0,3284
0.9,63.0,57.0,3681
0.7,65.3,55.0,1865
0.39,61.9,56.0,902
0.72,62.0,57.0,2843
2.08,62.3,59.0,15873
0.32,61.8,54.0,943
0.57,61.0,55.0,1725
1.09,62.1,56.0,5164
1.24,61.0,59.0,5311
1.06,61.0,57.0,7075
1.01,64.7,55.0,4118
0.31,61.3,57.0,942
0.52,61.5,60.0,1280
0.3,61.3,57.0,736
1.0,60.1,62.0,5629
1.0,62.2,58.0,6048
0.42,61.5,55.0,992
0.33,63.5,57.0,416
1.0,64.0,57.0,4372
1.58,62.7,60.0,13869
0.35,61.7,59.0,788
1.01,62.0,54.0,5527
0.31,63.5,56.0,408
0.3,61.9,59.0,789
1.0,61.6,60.0,10046
0.35,61.2,55.0,1092
0.3,62.8,58.0,776
0.26,60.5,55.0,569
0.9,62.0,58.0,3841
0.24,61.5,59.0,485
1.13,62.3,56.0,5384
1.0,59.7,59.0,5139
0.31,60.6,59.0,872
1.51,62.1,58.0,9498
1.04,60.3,62.0,4084
1.02,62.6,59.0,4604
0.74,62.0,54.8,3340
0.54,62.3,58.0,1693
0.33,61.4,57.0,854
0.4,63.7,58.0,1116
0.7,62.4,58.0,2952
1.04,60.9,58.0,11382
0.25,62.1,58.0,575
2.0,63.2,58.0,15984
0.54,62.2,55.0,1754
1.2,62.6,61.0,5645
0.32,61.1,59.0,421
0.5,62.5,57.0,1710
0.41,61.4,55.0,827
0.31,61.9,55.0,489
1.6,60.2,58.0,9784
0.31,61.2,58.0,802
0.33,61.1,56.0,804
0.51,61.4,56.0,1569
0.71,63.3,56.0,3061
1.21,62.4,59.0,7236
0.83,62.2,60.0,3347
1.72,63.2,61.0,13622
0.54,60.5,55.0,2356
0.45,66.3,56.0,1027
2.22,63.2,57.0,16398
0.41,61.9,56.0,1243
0.54,63.2,56.0,1389
0.42,62.6,56.0,1389
1.52,62.2,55.0,16055
1.81,56.2,62.0,8362
1.75,64.1,56.0,8385
1.09,62.3,55.0,5219
0.3,62.5,53.3,601
1.07,60.8,58.0,4491
0.91,59.8,59.0,4729
0.44,60.6,55.0,1016
0.35,61.6,58.0,566
1.05,63.2,59.0,4986
0.9,62.2,55.0,4390
1.52,63.3,61.0,8778
0.49,60.6,60.0,1026
1.31,63.0,57.0,5869
0.32,60.0,57.0,809
0.71,61.0,55.0,2863
1.06,61.7,60.0,4547
0.27,61.9,54.0,583
1.51,62.8,56.0,14844
1.09,63.9,57.0,7493
0.41,62.9,57.0,1151
0.41,61.9,57.0,863
0.26,59.5,58.0,453
1.52,61.6,56.0,12730
0.55,62.5,62.0,1599
0.59,61.9,56.0,2103
1.63,62.0,54.0,9256
1.52,60.7,57.0,9530
0.7,61.5,55.0,3261
0.62,62.4,58.0,1700
0.7,58.7,53.0,2586
0.37,61.0,56.0,989
0.52,61.8,57.0,1911
1.31,60.3,59.0,8818
2.01,60.6,62.0,16582
0.7,63.4,57.0,3095
0.77,63.1,57.0,3096
0.39,60.2,56.0,876
0.24,62.1,59.0,471
1.01,58.1,61.0,5055
1.88,57.9,59.0,8048
0.41,62.6,54.0,711
0.54,62.0,55.0,2454
0.41,62.5,55.0,969
0.93,60.5,57.0,4250
1.24,59.7,59.0,6875
0.52,61.5,55.0,2092
0.81,61.7,57.0,2482
0.4,61.8,55.0,573
0.42,63.0,55.0,687
0.64,62.4,57.0,1709
0.72,61.3,57.0,2678
0.34,61.6,56.0,775
0.52,60.6,57.0,2598
1.24,62.7,55.0,5836
0.21,61.9,56.0,394
1.0,63.6,56.0,5645
0.9,57.4,65.0,4277
0.3,62.2,57.0,866
0.3,62.2,54.0,638
0.71,59.0,59.0,2735
0.9,61.8,58.0,2873
1.02,61.3,56.0,5291
0.71,61.9,62.0,2671
0.91,60.3,59.0,3638
0.7,61.5,53.0,1702
1.0,60.0,63.0,4469
0.4,65.1,55.0,644
0.4,61.7,60.0,882
1.15,60.7,55.0,5125
1.5,62.5,59.0,12787
1.04,63.2,58.0,4013
0.51,61.2,55.0,1634
0.25,61.3,57.0,480
0.7,61.3,62.0,3277
1.02,58.3,59.0,3313
2.24,62.2,59.0,13827
0.57,59.9,54.6,1633
0.7,61.4,54.2,3752
0.8,61.5,58.0,2760
0.36,61.5,58.0,600
1.01,61.9,58.0,6371
0.3,62.7,55.0,526
1.5,63.0,56.0,10479
0.32,61.0,58.0,828
1.6,60.3,59.0,8808
1.75,62.2,56.3,14033
1.13,61.6,57.0,10396
1.11,61.9,57.0,5408
0.27,62.1,57.0,799
0.31,62.8,55.0,593
1.22,62.3,57.0,9920
1.06,62.8,57.0,4372
0.56,61.8,54.0,2298
0.5,62.6,56.0,1752
0.3,61.6,61.0,567
1.1,62.6,55.0,4624
1.15,62.6,55.0,4572
0.27,60.8,57.0,566
0.4,62.2,55.0,1088
0.31,60.5,57.0,408
0.3,63.1,58.0,605
0.63,60.3,62.0,2879
1.7,61.8,61.0,11848
0.26,61.5,56.0,599
1.2,61.6,57.0,13474
1.06,61.0,60.0,7079
0.58,61.4,57.0,2067
1.11,62.5,59.0,10069
1.05,62.1,56.0,7955
0.52,62.1,56.0,1767
0.58,62.1,57.0,2617
0.9,65.0,58.0,2930
0.4,63.6,57.0,720
0.34,61.8,57.0,447
1.6,62.0,55.0,18421
0.71,65.4,59.0,2747
1.35,61.5,58.0,7609
1.0,62.6,57.0,4107
1.01,66.6,55.0,5475
0.72,63.4,58.0,2670
0.32,61.5,56.0,816
0.48,61.9,55.0,1791
1.1,62.6,57.0,4048
0.32,62.1,55.0,702
0.51,61.6,57.0,1962
0.9,63.0,62.0,4021
0.31,62.1,54.0,500
0.31,59.4,58.0,766
0.73,62.0,57.0,2854
1.24,61.4,57.0,5683
0.46,62.1,54.7,851
0.31,61.2,59.0,802
1.01,63.3,55.0,9140
1.01,61.8,54.0,8201
0.72,62.9,58.0,2376
0.33,60.9,55.0,781
0.38,61.7,55.0,1112
0.41,63.3,62.0,847
0.9,61.6,57.0,4463
1.06,61.7,57.0,8344
1.5,63.4,59.0,12005
0.71,61.5,58.0,3582
1.0,59.4,56.0,7367
0.3,63.4,56.0,789
1.58,60.3,56.0,12621
1.0,63.6,58.0,4939
1.69,62.9,58.0,15889
0.33,61.1,55.0,824
1.11,59.9,56.0,5576
0.3,61.8,57.0,850
0.41,61.4,56.0,1243
0.3,63.3,55.0,684
0.51,61.4,59.0,1421
0.33,60.9,55.0,1002
0.55,62.0,57.0,1881
1.35,62.8,59.0,9302
1.51,63.1,56.0,10113
1.37,62.0,59.0,9046
0.32,62.3,56.0,900
1.12,59.8,58.0,12152
0.55,62.1,56.0,1173
0.75,61.8,56.0,3336
0.79,62.4,56.0,2482
1.51,59.9,61.0,10129
0.32,62.1,55.0,730
0.41,63.5,57.0,755
2.25,60.6,63.0,8442
1.5,61.8,56.0,12389
0.52,61.2,56.0,1662
1.2,63.8,58.0,10173
1.72,60.5,59.0,12451
0.32,61.4,56.0,898
1.22,59.5,57.0,5761
2.01,63.7,59.0,12423
1.03,60.9,58.0,5364
1.55,62.0,57.0,13665
0.91,62.7,57.0,3756
0.79,62.3,57.0,2898
1.53,61.8,55.0,15992
1.19,64.9,58.0,5198
0.51,60.9,61.0,2035
0.6,62.0,57.0,1196
0.3,61.8,59.0,868
0.42,61.5,55.0,773
0.23,61.2,62.0,462
0.81,61.3,56.0,3097
2.29,61.8,59.0,18797
0.92,60.6,60.0,3800
1.22,61.9,56.0,6354
0.31,61.5,61.0,544
0.41,61.4,57.0,800
0.72,61.9,56.0,2608
0.34,60.5,55.0,844
0.31,63.1,59.0,462
0.34,61.0,59.0,956
0.43,59.9,57.0,671
1.01,60.7,61.0,4921
0.34,63.9,56.0,596
1.57,60.4,58.0,10964
0.76,62.1,57.0,4504
0.28,62.0,55.0,586
0.33,60.7,58.0,781
1.02,63.7,62.0,4443
1.8,61.8,59.0,8457
1.05,62.3,56.0,4561
2.28,61.9,61.0,16954
0.33,62.0,57.0,631
1.0,62.2,61.0,7822
1.01,61.9,57.0,4619
0.31,61.7,61.0,544
0.4,61.3,59.0,945
0.61,62.1,57.0,2324
0.7,62.1,57.0,2633
0.31,61.3,60.0,710
0.35,60.7,61.0,906
0.58,61.6,55.0,1636
1.62,62.3,58.0,13702
0.72,61.2,57.0,3352
0.9,63.4,60.0,7214
0.3,62.1,55.0,776
0.4,63.3,57.0,720
0.33,59.7,61.0,666
1.1,60.2,56.0,6972
0.85,60.3,57.0,3669
1.16,62.1,57.0,8185
0.91,63.7,58.0,3993
1.02,60.5,56.0,8181
0.24,61.7,56.0,504
0.3,63.6,57.0,684
0.5,61.5,58.0,2525
2.0,61.1,58.0,17278
2.09,63.0,57.0,14838
0.71,62.1,57.0,2742
0.41,61.7,56.0,1163
0.23,62.9,59.0,530
2.02,59.7,56.0,9728
0.51,62.7,56.0,2051
0.7,60.7,58.0,2679
1.52,61.0,59.0,6367
1.01,61.0,61.0,5190
0.32,62.8,57.0,612
0.71,61.6,54.7,2397
0.5,62.9,55.0,1736
1.01,60.3,57.0,5231
0.9,60.3,63.0,3630
0.3,60.6,57.0,956
1.5,63.3,59.0,9173
0.77,62.4,54.0,3176
0.7,61.6,56.0,2478
0.43,62.0,59.0,581
0.71,62.2,56.0,2662
0.71,60.9,57.0,2766
0.9,62.0,57.0,4838
0.6,60.6,57.0,1613
1.02,62.0,56.0,7326
1.06,62.6,60.0,3996
0.9,61.3,58.0,4661
0.32,60.8,56.0,612
1.65,61.0,58.0,11864
1.07,62.5,56.0,6262
1.7,60.1,57.0,12099
1.51,63.2,57.0,10950
0.32,61.5,55.0,660
1.1,63.0,58.0,4916
0.4,61.2,60.0,949
0.7,65.7,55.0,2437
1.0,65.4,59.0,4798
1.03,61.6,61.0,5364
0.42,61.8,59.0,1103
0.9,61.4,62.0,4407
1.51,60.2,61.0,17689
0.5,62.8,58.0,1845
1.12,62.0,58.0,6925
1.56,63.7,57.0,7862
0.77,60.4,58.0,2591
0.9,63.8,59.0,3669
0.8,62.0,57.0,2495
0.43,63.4,55.0,774
1.02,62.8,57.0,3148
1.03,59.6,61.0,6848
0.35,62.4,58.0,504
0.8,61.7,56.0,3630
0.4,62.3,56.0,1025
0.32,63.2,54.0,589
0.73,62.2,57.0,2001
0.23,61.9,58.0,402
1.02,59.3,59.0,4532
0.52,62.5,59.0,978
0.5,61.0,60.0,1197
1.52,62.3,59.0,8342
2.23,62.1,59.0,13069
0.9,62.8,52.0,3764
0.4,62.6,55.0,1020
0.5,62.4,55.0,1653
2.1,63.3,57.0,13790
1.11,61.4,56.0,7443
1.2,62.5,58.0,6416
0.32,61.6,54.0,560
1.24,61.6,54.0,9569
0.74,61.0,57.0,2574
1.01,62.9,59.0,6606
0.8,62.3,57.0,3653
0.9,63.5,55.0,4963
0.53,61.6,57.0,1665
0.9,62.7,56.0,4770
0.7,62.9,59.0,2307
0.3,62.5,57.0,621
0.76,62.2,55.0,2753
0.31,63.2,58.0,907
1.2,62.7,58.0,5141
1.57,62.0,56.0,8643
0.5,61.0,59.0,1583
0.78,62.3,55.0,2456
0.3,61.3,56.0,675
1.1,61.5,55.0,4390
0.32,62.0,58.0,505
0.83,61.2,59.0,2444
1.01,63.9,57.0,4672
0.33,63.1,57.0,672
0.4,63.0,57.0,924
0.9,58.0,58.0,3699
0.55,62.2,54.0,2132
2.02,59.0,59.0,17893
1.51,64.1,61.0,8550
1.01,62.3,59.0,4138
1.18,62.6,59.0,5477
0.3,61.2,58.0,838
0.41,63.4,56.0,907
0.58,61.5,60.0,2001
1.4,59.1,57.0,12196
1.24,62.1,56.0,8504
1.01,63.2,61.0,6412
0.6,61.3,56.0,2467
0.31,62.6,57.0,571
0.7,60.0,56.0,2741
1.33,61.3,57.0,6118
0.93,62.5,58.0,4081
0.93,64.7,58.0,3258
0.75,61.7,56.0,1958
1.1,62.3,55.0,5864
0.76,62.3,55.0,3732
0.31,62.0,56.0,675
0.29,58.4,60.0,548
0.7,62.9,56.0,2056
0.51,62.5,58.0,1343
0.53,60.8,57.0,1848
1.24,62.3,56.0,5443
1.01,61.7,58.0,7507
0.79,62.7,60.0,2878
0.3,62.2,55.0,624
0.3,62.6,58.0,473
0.3,60.7,58.0,789
0.55,59.7,64.0,1401
0.51,62.8,57.0,1359
1.22,59.3,58.0,9706
1.01,61.7,56.0,4129
0.5,62.3,57.0,1559
0.44,60.9,58.0,1023
0.42,62.8,57.8,1247
1.01,61.5,57.0,4299
0.91,63.7,57.0,3924
0.62,61.0,62.0,1159
0.73,61.0,56.0,3164
1.5,61.4,59.0,11588
0.48,62.5,56.0,1590
0.56,61.8,54.1,1576
1.02,65.5,60.0,4381
0.76,62.7,58.0,2631
1.27,60.7,61.0,6559
0.51,63.7,61.0,964
0.42,60.8,59.0,984
1.0,63.1,57.0,4704
0.63,62.0,55.0,1628
1.0,62.8,57.0,6209
0.5,59.6,60.0,959
0.59,61.3,56.0,1891
1.02,62.6,59.0,4688
0.72,62.6,57.0,2724
0.33,61.7,55.0,564
0.4,61.1,58.0,772
0.7,61.7,57.0,2010
0.9,62.2,60.0,3256
2.03,61.7,58.0,13229
0.33,61.5,57.0,1103
1.57,61.8,55.0,9416
0.36,61.0,60.0,729
0.71,61.1,56.0,3199
1.02,64.3,58.0,4936
0.3,61.8,58.0,491
0.82,62.6,57.0,2405
0.43,61.6,56.0,1264
1.32,59.2,61.0,4373
0.5,60.9,57.0,1563
1.0,61.7,55.0,7056
1.0,60.7,58.0,7945
1.57,62.3,57.0,7737
0.4,63.1,57.0,720
2.06,59.2,57.0,15691
0.4,61.4,56.0,1168
0.51,63.6,58.0,1406
0.54,63.5,58.0,1944
0.51,61.8,58.0,1443
0.32,61.3,60.0,732
0.95,60.7,59.0,4070
0.42,61.7,54.0,626
1.21,60.7,56.0,4880
0.38,59.9,56.0,596
1.44,63.6,58.0,9677
0.43,61.0,56.0,844
1.51,62.0,60.0,14294
0.5,62.8,57.0,1746
1.12,61.2,58.0,7903
0.3,61.4,55.0,837
1.15,62.4,56.0,4877
1.5,61.6,57.0,7627
0.43,60.2,56.0,976
0.32,63.0,57.0,526
0.33,61.9,58.0,666
0.79,61.6,58.0,1998
0.38,62.1,57.0,800
0.31,61.1,56.0,640
1.11,61.8,56.0,9734
0.71,63.2,59.0,2319
1.22,62.3,57.0,5233
1.01,62.1,58.0,6587
0.3,63.2,59.0,642
2.35,58.5,57.0,15122
1.01,62.3,55.0,3674
0.41,62.6,55.0,1192
0.82,56.7,70.0,2508
1.19,62.2,58.0,4865
0.52,61.8,54.0,1229
0.56,60.6,59.0,1723
1.55,60.7,55.0,9530
0.71,61.8,55.0,2614
1.07,62.2,66.0,4496
0.71,60.1,63.0,2258
0.31,60.9,57.0,872
0.5,61.4,59.0,1752
0.36,62.1,59.0,1013
1.43,62.8,57.0,8599
0.32,62.0,56.0,828
1.05,63.2,54.0,4318
0.71,61.7,57.0,2511
0.7,61.7,61.0,2348
0.51,61.6,54.0,2162
1.24,59.9,61.0,10388
0.51,61.8,55.0,1557
0.7,60.2,64.0,1964
0.99,62.5,57.0,4993
0.51,62.2,55.0,1810
0.7,61.6,58.0,2441
0.52,61.9,55.0,1214
0.59,60.1,57.0,1371
2.05,59.5,58.0,16819
0.51,63.5,56.0,1668
0.55,61.9,57.0,1605
0.82,60.5,58.0,2602
1.69,59.8,60.0,14242
0.7,62.0,57.0,3335
0.42,61.3,56.0,1326
1.07,63.4,56.0,5561
1.01,61.8,57.0,6504
0.51,62.0,60.5,1980
1.16,63.7,56.0,4323
0.38,61.9,56.0,1327
0.31,61.3,56.4,652
0.56,60.9,56.0,1963
0.55,62.4,56.0,1263
0.32,61.3,55.0,696
1.04,60.7,56.0,5805
0.74,61.2,57.0,2961
0.4,60.4,58.0,868
0.5,62.6,54.0,1404
1.0,62.5,54.0,7223
0.7,64.1,59.0,2411
0.27,61.8,55.0,604
0.54,61.2,56.0,1208
0.7,58.3,62.0,2563
0.4,64.7,55.0,840
0.51,61.0,56.0,1431
1.21,62.3,59.0,6125
1.2,63.2,57.0,6373
0.32,63.9,55.0,554
0.37,60.0,57.0,760
1.21,62.8,54.0,7928
0.41,61.1,56.0,870
2.0,60.0,56.0,17953
1.0,58.7,56.0,4743
0.91,62.8,58.0,4128
1.01,62.9,56.0,3749
0.25,62.0,59.0,576
1.0,61.9,56.0,5088
0.41,58.9,60.0,839
1.01,63.8,57.0,3032
0.7,61.7,55.0,2745
1.51,59.9,60.0,9261
1.01,62.8,58.0,4119
0.24,59.3,57.0,393
1.0,60.5,59.0,8077
0.43,60.4,58.0,754
0.76,61.2,57.0,3384
0.91,65.3,51.0,2996
1.08,64.9,60.0,3861
2.14,61.3,61.0,15769
0.5,61.9,58.0,851
2.0,62.3,57.0,17760
0.9,62.0,63.0,3338
0.33,62.0,53.5,754
0.58,60.0,56.0,1761
1.53,61.4,58.0,8021
1.03,62.2,57.0,7365
0.7,61.2,60.0,1940
1.6,62.6,58.0,11508
0.51,63.6,59.0,1241
0.69,57.8,66.0,2070
2.01,63.5,53.0,15930
1.18,62.2,56.0,5088
1.24,62.4,59.0,7486
0.3,60.8,60.0,776
1.52,62.8,56.0,12648
0.91,62.0,57.0,4801
0.33,61.7,55.0,965
1.0,63.7,57.0,3906
1.5,64.9,61.0,4704
0.7,61.9,57.0,2230
0.85,62.1,56.0,3766
2.01,64.1,60.0,10184
0.37,61.1,60.0,583
1.5,62.9,56.0,13892
1.41,63.8,60.0,9088
0.52,60.5,56.0,956
1.01,61.3,57.0,5664
2.21,62.2,58.0,6535
1.51,61.4,57.0,8049
0.71,62.7,58.0,3626
1.5,62.1,55.0,8685
0.3,61.8,56.0,795
1.25,61.2,57.0,5706
0.38,61.7,59.0,633
0.42,61.5,58.0,773
0.5,60.3,58.0,1608
1.1,58.4,60.0,7399
2.17,58.9,62.0,16036
0.75,61.3,59.0,1858
0.71,62.2,58.0,1902
0.4,60.3,60.0,982
0.31,62.6,60.0,544
0.28,62.0,56.0,503
0.7,63.2,61.0,2164
0.71,64.1,58.0,1993
1.03,62.5,59.0,5523
1.39,60.8,57.0,11726
0.33,61.3,59.0,741
0.96,61.0,61.0,4693
1.04,61.7,57.0,4461
1.59,62.3,58.0,6010
0.34,63.0,58.0,574
2.01,61.6,58.0,16499
1.53,61.9,54.0,8971
1.0,62.8,59.0,4805
0.34,62.8,55.0,626
2.02,62.6,59.0,13850
0.3,62.6,56.0,863
0.27,61.5,57.0,620
1.5,61.3,61.0,8920
0.46,61.8,56.0,1221
0.31,62.2,53.0,647
0.52,62.4,57.0,1607
1.01,61.3,58.0,7220
0.55,60.9,56.0,1591
0.58,62.9,54.0,2192
0.35,60.2,60.0,669
0.9,63.2,57.0,4715
1.0,67.1,57.0,4328
1.63,62.5,58.0,11990
1.01,63.1,57.0,2844
0.72,62.0,60.0,2795
2.0,64.0,60.0,10640
0.35,61.7,59.0,614
0.31,63.1,57.0,698
0.46,61.6,54.0,983
0.57,61.7,55.0,1725
1.26,61.3,57.0,7230
0.5,67.6,57.0,1980
1.04,61.6,55.0,6458
1.08,62.2,56.0,4627
0.36,62.2,55.0,450
0.34,60.3,59.0,765
1.36,61.5,58.0,6279
0.55,61.3,57.0,2585
0.9,62.3,56.0,3718
0.25,61.8,58.0,459
0.54,60.9,60.0,1644
1.64,63.8,58.0,7154
0.73,62.7,59.0,2359
0.35,62.0,55.0,1063
0.51,62.9,55.0,1346
0.32,62.0,57.0,972
1.51,61.2,58.0,9140
1.51,62.2,53.0,13771
1.05,60.4,57.0,3822
1.71,62.7,58.0,16813
0.9,60.6,61.0,3534
0.4,63.3,57.0,924
0.51,61.2,55.0,1780
2.26,56.9,60.0,16241
0.9,63.2,56.0,3120
1.51,62.0,57.0,9150
1.01,62.7,55.0,5416
0.72,60.9,60.0,2216
0.7,61.7,59.0,2676
0.31,63.5,56.0,732
1.02,62.3,58.0,3892
1.58,60.0,57.0,13917
0.52,61.9,59.0,1232
0.91,59.2,62.0,3881
0.22,60.4,61.0,342
0.43,62.9,55.0,754
1.4,63.4,59.0,11624
0.31,61.1,54.0,692
1.17,62.1,54.0,5751
0.31,62.0,59.0,802
0.7,64.9,64.0,2352
0.71,61.8,58.0,2436
0.72,59.9,57.0,2573
0.31,62.7,54.0,698
0.38,61.8,54.2,1073
2.21,60.1,60.0,15948
0.74,66.7,62.0,2617
0.3,62.2,57.0,789
1.04,61.8,59.0,5070
1.01,62.9,56.0,5433
0.93,61.8,59.0,3816
0.4,61.6,55.0,611
0.33,63.5,56.0,625
1.33,62.7,56.0,7217
0.66,62.1,55.0,1316
0.4,62.0,56.0,951
0.74,61.5,59.0,3138
0.39,59.5,58.0,1126
0.35,63.3,56.0,526
0.3,61.3,57.0,684
1.51,62.1,59.0,9694
1.04,61.7,57.0,4543
1.71,62.6,57.0,8540
0.31,59.3,59.0,521
0.7,62.7,54.0,2723
0.7,63.2,60.0,3033
1.13,61.7,54.0,5316
1.71,63.3,53.0,13152
1.22,60.5,58.5,4861
1.01,61.5,56.0,5759
1.56,62.4,54.0,10728
0.71,62.8,59.0,2427
1.52,58.1,60.0,9831
0.58,57.9,56.0,2192
0.55,61.5,56.0,1928
1.6,58.7,58.0,10286
0.51,61.8,55.0,1776
0.32,62.1,55.0,768
0.33,60.9,57.0,957
0.6,65.7,55.0,1197
0.91,60.2,57.0,4108
1.36,59.3,60.0,10929
1.02,62.9,57.0,3656
0.33,61.9,56.0,666
2.01,60.3,58.0,17826
0.72,61.6,60.0,2314
0.7,65.9,57.0,1158
0.9,63.3,56.0,3752
1.55,60.1,58.0,15845
0.71,60.6,58.0,2363
0.23,60.5,55.0,472
1.0,59.6,61.0,3864
1.26,60.5,62.0,5292
0.58,62.0,57.0,2078
0.35,62.1,56.0,956
0.53,61.3,58.0,886
0.5,61.8,54.0,1628
0.55,62.4,59.0,2147
0.79,62.1,56.0,3760
1.5,61.5,57.0,7936
0.5,61.9,56.0,2003
0.96,60.6,60.0,3876
1.0,62.2,58.0,4586
0.9,63.7,60.0,4309
0.5,60.6,58.0,1436
0.56,61.6,56.0,1691
1.63,57.7,60.0,10901
0.51,61.8,55.0,1687
0.7,59.4,61.0,2838
0.38,61.4,55.0,1402
1.08,63.2,59.0,3810
0.62,61.9,55.0,2344
1.14,62.8,58.0,4233
0.55,61.7,58.0,1417
0.44,61.8,56.0,1081
2.05,60.3,59.0,12766
0.44,61.1,57.0,1124
0.31,62.2,54.0,789
1.0,61.5,55.0,7849
1.52,60.9,57.0,8151
1.21,62.7,55.0,5489
1.07,62.0,56.0,4235
0.84,62.0,55.0,3936
0.34,62.0,58.0,584
0.3,61.3,58.0,761
1.06,62.0,61.0,5485
1.11,62.1,56.0,4259
0.8,61.2,58.0,3713
0.83,60.6,63.0,2159
0.35,62.8,58.0,685
0.7,61.3,58.0,2234
0.3,63.4,57.0,540
2.0,64.9,57.0,7258
1.33,62.5,58.0,6449
0.42,61.4,56.0,625
0.44,61.5,57.0,1260
0.41,61.7,56.0,1431
0.3,56.3,62.0,640
0.4,61.9,58.0,966
1.11,61.5,59.0,4029
0.57,62.5,59.0,1748
1.03,62.5,56.0,4522
0.31,62.3,55.0,802
0.31,63.2,57.0,802
0.33,62.2,54.0,854
0.37,59.2,61.0,894
0.31,63.0,57.0,489
0.32,61.9,56.0,900
0.32,62.7,58.0,471
0.8,63.1,56.0,3050
1.56,60.5,59.0,9120
1.06,61.2,57.0,7592
1.01,62.6,57.0,5777
1.28,61.2,60.0,7098
0.93,58.8,60.0,4010
0.33,61.2,56.0,723
0.3,62.2,59.0,878
1.01,61.1,59.0,7870
1.0,64.9,57.0,6818
0.38,61.4,55.0,1300
0.32,62.3,56.0,1080
0.43,62.2,61.0,1056
1.64,61.8,53.0,15458
0.52,63.4,56.0,1701
2.21,60.7,62.0,15825
